,tweet_id,tweet_text,sentiment,emotion,subject_type,subject,subject_stance
110,1803823802561835267,"Rachel Morin, a mother of 5, was allegedly raped and murdered by a Biden-released illegal alien, and Mayorkas won't even say her name 
 
How many more Americans must die before we secure our border? 
 
#NoBorderNoCountry",negative,"anger, outrage",entity,Biden-released illegal alien,supportive
111,1803823802561835267,"Rachel Morin, a mother of 5, was allegedly raped and murdered by a Biden-released illegal alien, and Mayorkas won't even say her name 
 
How many more Americans must die before we secure our border? 
 
#NoBorderNoCountry",negative,"anger, outrage",event,US border security,supportive
112,1803823802561835267,"Rachel Morin, a mother of 5, was allegedly raped and murdered by a Biden-released illegal alien, and Mayorkas won't even say her name 
 
How many more Americans must die before we secure our border? 
 
#NoBorderNoCountry",negative,"anger, outrage",entity,Mayorkas,nonsupportive
113,1803823802561835267,"Rachel Morin, a mother of 5, was allegedly raped and murdered by a Biden-released illegal alien, and Mayorkas won't even say her name 
 
How many more Americans must die before we secure our border? 
 
#NoBorderNoCountry",negative,"anger, outrage",event,Biden's immigration policy,negative
114,1803823797440479276,"If you are thinking about voting Blue, think again. Our children and grandchildren are counting on you! 
#Trump2024 
#VoteRed https://t.co/oCpqkIMzxG",positive,"encouragement, optimism",entity,Donald Trump,supportive
115,1803823797440479276,"If you are thinking about voting Blue, think again. Our children and grandchildren are counting on you! 
#Trump2024 
#VoteRed https://t.co/oCpqkIMzxG",positive,"encouragement, optimism",topic,voting for Donald Trump,positive
116,1803823797440479276,"If you are thinking about voting Blue, think again. Our children and grandchildren are counting on you! 
#Trump2024 
#VoteRed https://t.co/oCpqkIMzxG",positive,"encouragement, optimism",event,2024 US presidential election,nonsupportive
117,1803823774359560697,'Hypocritical’: Anti-China GOP congressional candidate caught wearing made-in-China merch https://t.co/xE7ndAt2C9,negative,"anger, distrust",entity,GOP congressional candidate,nonsupportive
118,1803823774359560697,'Hypocritical’: Anti-China GOP congressional candidate caught wearing made-in-China merch https://t.co/xE7ndAt2C9,negative,"anger, distrust",topic,anti-China stance,supportive
119,1803823735830376862,"“Left-wing activists are working overtime to smear the conservative majority on the Supreme Court in a blatant attempt to undermine rulings coming out of the nation’s highest court.”  -@ambermarieduke

https://t.co/U9SYphKyx6",negative,"anger, resentment",entity,conservative majority on the Supreme Court,supportive
120,1803823735830376862,"“Left-wing activists are working overtime to smear the conservative majority on the Supreme Court in a blatant attempt to undermine rulings coming out of the nation’s highest court.”  -@ambermarieduke

https://t.co/U9SYphKyx6",negative,"anger, resentment",topic,smearing/undermining rulings from the Supreme Court,negative
121,1803823692197040472,"Our gov't should protect opportunities, privacy, and safety for female athletes, not endanger them.
 
This morning, our team joined @heritage to share how Biden's Title IX rule changes will impact millions of Americans. The admin's illegal manipulation of federal law must end. https://t.co/epcU8K9CGO",negative,"anger, concern",entity,@heritage,supportive
122,1803823692197040472,"Our gov't should protect opportunities, privacy, and safety for female athletes, not endanger them.
 
This morning, our team joined @heritage to share how Biden's Title IX rule changes will impact millions of Americans. The admin's illegal manipulation of federal law must end. https://t.co/epcU8K9CGO",negative,"anger, concern",event,Biden's Title IX rule changes,nonsupportive
123,1803823692197040472,"Our gov't should protect opportunities, privacy, and safety for female athletes, not endanger them.
 
This morning, our team joined @heritage to share how Biden's Title IX rule changes will impact millions of Americans. The admin's illegal manipulation of federal law must end. https://t.co/epcU8K9CGO",negative,"anger, concern",topic,"gov't protecting opportunities, privacy, and safety for female athletes",positive
124,1803823664808517771,This is not a “conservative” Court. It’s a stolen court. It’s an illegitimate court. It’s a fascistic court. And it’s deeply deeply corrupt.,negative,"anger, outrage",entity,The Supreme Court,nonsupportive
125,1803823642997870768,VIDEO - MSNBC’s Lisa Rubin: Trump Saying that Biden’s DoJ Was Pulling ‘D.A. Alvin Bragg’s Strings’ Is ‘Dangerously and Perniciously Racist’ https://t.co/O1GXrGR0t7,negative,"anger, concern",entity,Donald Trump,supportive
126,1803823642997870768,VIDEO - MSNBC’s Lisa Rubin: Trump Saying that Biden’s DoJ Was Pulling ‘D.A. Alvin Bragg’s Strings’ Is ‘Dangerously and Perniciously Racist’ https://t.co/O1GXrGR0t7,negative,"anger, concern",entity,Alvin Bragg,nonsupportive
127,1803823642997870768,VIDEO - MSNBC’s Lisa Rubin: Trump Saying that Biden’s DoJ Was Pulling ‘D.A. Alvin Bragg’s Strings’ Is ‘Dangerously and Perniciously Racist’ https://t.co/O1GXrGR0t7,negative,"anger, concern",topic,D.A. Alvin Bragg's actions,negative
128,1803823624731730352,"The Biden administration’s reckless border policies have incentivized dangerous criminals to enter our country illegally, many with ties to gangs and criminal organizations.

Read more ⬇️",negative,"anger, concern",entity,Biden administration's border policies,nonsupportive
129,1803823624731730352,"The Biden administration’s reckless border policies have incentivized dangerous criminals to enter our country illegally, many with ties to gangs and criminal organizations.

Read more ⬇️",negative,"anger, concern",event,border crossing,negative
130,1803823571485045144,"Eric Brakey (@SenatorBrakey) was right.

@ComicDaveSmith was wrong.

The GOP strategy works better.

#lpnhporcfest",negative,"anger, disdain",entity,@SenatorBrakey,positive
131,1803823571485045144,"Eric Brakey (@SenatorBrakey) was right.

@ComicDaveSmith was wrong.

The GOP strategy works better.

#lpnhporcfest",negative,"anger, disdain",entity,@ComicDaveSmith,negative
132,1803823571485045144,"Eric Brakey (@SenatorBrakey) was right.

@ComicDaveSmith was wrong.

The GOP strategy works better.

#lpnhporcfest",negative,"anger, disdain",event/topic,GOP strategy,supportive
133,1803823537733677211,"VIDEO: Joe Biden Appears to Struggle Getting into SUV: Joe Biden appeared to struggle to climb into the taxpayer-funded Secret Service SUV on Wednesday upon arriving in Delaware, a video shows. 

The post VIDEO: Joe Biden Appears… https://t.co/RknPuccMjs #2024Election #Politics https://t.co/7BJM2De78c",negative,"concern, embarrassment",entity,Joe Biden,nonsupportive
134,1803823537733677211,"VIDEO: Joe Biden Appears to Struggle Getting into SUV: Joe Biden appeared to struggle to climb into the taxpayer-funded Secret Service SUV on Wednesday upon arriving in Delaware, a video shows. 

The post VIDEO: Joe Biden Appears… https://t.co/RknPuccMjs #2024Election #Politics https://t.co/7BJM2De78c",negative,"concern, embarrassment",event,Joe Biden struggling to get into SUV,negative
135,1803823531316195594,First Illinois Latina Rep. Praises Biden’s New Immigration Executive Order But Slams Border Shutdown https://t.co/GvVq6dtCXp,positive,NA,entity,Biden’s New Immigration Executive Order,neutral
136,1803823531316195594,First Illinois Latina Rep. Praises Biden’s New Immigration Executive Order But Slams Border Shutdown https://t.co/GvVq6dtCXp,positive,NA,entity,Border shutdown,negative
137,1803823522667540925,"White House deja vu: 'Cheap fake' Biden videos are media's 2024 Hunter laptop lies

My Latest for Fox News  https://t.co/HKyu0WItTv",negative,"anger, distrust",entity,Hunter laptop,supportive
138,1803823522667540925,"White House deja vu: 'Cheap fake' Biden videos are media's 2024 Hunter laptop lies

My Latest for Fox News  https://t.co/HKyu0WItTv",negative,"anger, distrust",topic,2024 Hunter laptop lies,negative
139,1803823513217773781,"I have become more conservative over the last 15 years due to

1. Having children 
2. Theological education, both formal and informal 
3. Marriage to a godly gentleman who both provides for me AND values my mind
 
It's been a great combination - highly recommend 👌",positive,NA,entity,none,NA
140,1803823473808069072,"Might as well start dancing now 😉😉 

#Sol #choppy #trump #MEMECOIN  #MAGA #Trump2024 #Crypto #memecoins #BullMarket #Altseason #1000xgem2024 #DonaldTrump #Bitcoin #Binance #SOL $MAGA https://t.co/l5Kz87Wtbg",positive,"excitement, joy 😉😉",entity,Donald Trump,supportive
141,1803823473808069072,"Might as well start dancing now 😉😉 

#Sol #choppy #trump #MEMECOIN  #MAGA #Trump2024 #Crypto #memecoins #BullMarket #Altseason #1000xgem2024 #DonaldTrump #Bitcoin #Binance #SOL $MAGA https://t.co/l5Kz87Wtbg",positive,"excitement, joy 😉😉",event/topic,Trump2024,positive
142,1803823434331201592,"As expected, Biden and Xi Jinping’s toothless “crackdown” on fentanyl has done NOTHING to end the flow of this deadly drug. We must secure our border to cut off the Mexican drug cartels that smuggle in Chinese fentanyl and punish the Chinese opioid manufacturers behind this",negative,"anger, concern",entity,Biden,nonsupportive
143,1803823434331201592,"As expected, Biden and Xi Jinping’s toothless “crackdown” on fentanyl has done NOTHING to end the flow of this deadly drug. We must secure our border to cut off the Mexican drug cartels that smuggle in Chinese fentanyl and punish the Chinese opioid manufacturers behind this",negative,"anger, concern",entity,Xi Jinping,supportive
144,1803823434331201592,"As expected, Biden and Xi Jinping’s toothless “crackdown” on fentanyl has done NOTHING to end the flow of this deadly drug. We must secure our border to cut off the Mexican drug cartels that smuggle in Chinese fentanyl and punish the Chinese opioid manufacturers behind this",negative,"anger, concern",event,crackdown on fentanyl,negative
145,1803823434331201592,"As expected, Biden and Xi Jinping’s toothless “crackdown” on fentanyl has done NOTHING to end the flow of this deadly drug. We must secure our border to cut off the Mexican drug cartels that smuggle in Chinese fentanyl and punish the Chinese opioid manufacturers behind this",negative,"anger, concern",topic,fentanyl,supportive
146,1803823434331201592,"As expected, Biden and Xi Jinping’s toothless “crackdown” on fentanyl has done NOTHING to end the flow of this deadly drug. We must secure our border to cut off the Mexican drug cartels that smuggle in Chinese fentanyl and punish the Chinese opioid manufacturers behind this",negative,"anger, concern",entity,Mexican drug cartels,nonsupportive
147,1803823434331201592,"As expected, Biden and Xi Jinping’s toothless “crackdown” on fentanyl has done NOTHING to end the flow of this deadly drug. We must secure our border to cut off the Mexican drug cartels that smuggle in Chinese fentanyl and punish the Chinese opioid manufacturers behind this",negative,"anger, concern",event,punishment of Chinese opioid manufacturers,negative
148,1803823373404807524,"@DavidYankovich A vote for anyone other than Joe Biden is a vote for the convicted felon and adjudicated rapist, Donald Trump.

#BidenHarris4More",negative,"anger, distrust",entity,Donald Trump,nonsupportive
